Time,Strain(%),Stress(MPa),Temp(C),SR(%/s),Si(%),Fe(%),Cu(%),Mn(%),Mg(%),Cr(%),Zn(%),Ti(%)
49.9722866006676,0.0042546552216023,183.65764645074879,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
50.65969188729299,0.004311938995487751,184.05673594528528,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
51.34709717391839,0.0043692227693732,184.45582543982226,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
52.105624676419794,0.00443243339458165,184.80944342819876,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
52.86415217892119,0.0044956440197901,185.16306141657458,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
53.66382654855239,0.0045622835505927,185.46656135713008,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
54.46350091818359,0.0046289230813953,185.77006129768662,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
55.24867379909279,0.0046943541548044,186.02817607688013,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
56.03384668000199,0.0047597852282135,186.2862908560728,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
56.762332789523995,0.004820492404007001,186.4876093534748,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
57.49081889904599,0.0048811995798005,186.6889278508765,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
58.322402103047395,0.0049504981801339505,186.8568809309385,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
59.15398530704879,0.0050197967804674,187.02483401100085,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
60.09283026181319,0.0050980338600311,187.16917430677887,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
61.03167521657758,0.0051762709395948,187.31351460255723,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
61.937186467500595,0.0052517302105050505,187.43619014643423,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
62.8426977184236,0.0053271894814153,187.5588656903114,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
63.753541715999404,0.005403093147879951,187.6717774088759,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
64.6643857135752,0.0054789968143446,187.78468912743892,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
65.5770462823044,0.0055550518617387,187.86530996465743,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
66.48970685103359,0.0056311069091328,187.9459308018772,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
67.429162011465,0.00570939483916875,188.0173182663402,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
68.36861717189639,0.0057876827692047,188.08870573080304,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
69.33470854239779,0.00586819038341315,188.16216546248253,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
70.3007999128992,0.0059486979976216,188.2356251941615,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
71.2782352279332,0.0060301509405411,188.30360468424402,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
72.2556705429672,0.0061116038834606,188.37158417432732,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
73.22241697771379,0.00619216608635615,188.43532404743482,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
74.18916341246039,0.0062727282892517,188.49906392054262,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
75.2332001183664,0.006359731348077199,188.5507297644066,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
76.27723682427239,0.0064467344069027,188.6023956082695,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
77.28831236446379,0.00653099070191865,188.6558575033725,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
78.29938790465519,0.0066152469969346,188.70931939847563,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
79.29400566257999,0.006698131810095,188.75690689234662,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
