Time,Strain(%),Stress(MPa),Temp(C),SR(%/s),Si(%),Fe(%),Cu(%),Mn(%),Mg(%),Cr(%),Zn(%),Ti(%)
11.9834033543142,0.00110362279333705,58.20877309543717,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
12.1217739846732,0.0011151536792003,58.49563097878044,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
12.2601446150322,0.00112668456506355,58.78248886212351,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
12.3985152453912,0.0011382154509268,59.069346745466326,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
12.55577537540475,0.0011513204617612624,59.35159261056595,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
12.7130355054183,0.0011644254725957249,59.63383847566514,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
12.87029563543185,0.0011775304834301874,59.91608434076478,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
13.027555765445399,0.0011906354942646498,60.19833020586512,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
13.18481589545895,0.0012037405050991123,60.48057607096473,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
13.3420760254725,0.0012168455159335748,60.76282193606397,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
13.499336155486048,0.0012299505267680372,61.04506780116361,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
13.6565962854996,0.0012430555376025,61.327313666263294,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
13.7926116713931,0.0012543901530936248,61.60104853307209,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
13.9286270572866,0.0012657247685847499,61.87478339988147,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
14.064642443180102,0.001277059384075875,62.14851826669022,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
14.2006578290736,0.001288393999567,62.42225313349849,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
14.3366732149671,0.001299728615058125,62.69598800030729,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
14.4726886008606,0.0013110632305492502,62.96972286711626,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
14.6087039867541,0.0013223978460403752,63.24345773392504,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
14.744719372647602,0.0013337324615315,63.517192600733736,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
14.864244081959852,0.0013436928539741874,63.78223279031698,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
14.983768791272102,0.001353653246416875,64.04727297990047,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
15.103293500584352,0.0013636136388595625,64.31231316948382,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
15.222818209896602,0.00137357403130225,64.57735335906725,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
15.342342919208852,0.0013835344237449376,64.8423935486505,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
15.461867628521102,0.0013934948161876252,65.10743373823348,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
15.581392337833352,0.0014034552086303127,65.37247392781674,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
15.700917047145602,0.001413415601073,65.6375141174,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
15.841787424478351,0.0014251547991840628,65.89898385453964,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
15.9826578018111,0.0014368939972951252,66.16045359167947,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
16.12352817914385,0.0014486331954061877,66.42192332881905,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
16.2643985564766,0.0014603723935172502,66.6833930659586,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
16.40526893380935,0.0014721115916283127,66.94486280309823,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
16.5461393111421,0.0014838507897393751,67.20633254023768,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
16.687009688474852,0.0014955899878504376,67.46780227737739,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
16.8278800658076,0.0015073291859615,67.72927201451697,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
