Time(s),Strain(%),Stress(MPa),Temp(C),SR(%/s)
0.27211144000000004,0.27214396,84.52029908116033,1200.0,1.0
0.2724047475,0.27243726749999997,84.5292012305446,1200.0,1.0
0.272698055,0.272730575,84.54027678768095,1200.0,1.0
0.2729913625,0.2730238825,84.55340556539508,1200.0,1.0
0.27328467,0.27331719,84.56749239874311,1200.0,1.0
0.27361352250000004,0.2736460425,84.58146067609675,1200.0,1.0
0.273942375,0.273974895,84.59425233914217,1200.0,1.0
0.2742712275,0.2743037475,84.60382108990382,1200.0,1.0
0.27460008,0.2746326,84.61030068849458,1200.0,1.0
0.27491173750000003,0.2749442575,84.61376344082397,1200.0,1.0
0.27522339500000004,0.275255915,84.61422019859681,1200.0,1.0
0.2755350525,0.27556757249999997,84.61497452601559,1200.0,1.0
0.27584671,0.27587923,84.61635992003085,1200.0,1.0
0.27615702,0.27618953999999996,84.61880657439276,1200.0,1.0
0.27646733,0.27649985,84.62284137965077,1200.0,1.0
0.27677764000000005,0.27681016,84.62631739884235,1200.0,1.0
0.27708795,0.27712047,84.6293528514941,1200.0,1.0
0.27739507750000003,0.2774275975,84.6320379321136,1200.0,1.0
0.27770220500000004,0.277734725,84.63443481018908,1200.0,1.0
0.27800933250000004,0.2780418525,84.63720976458872,1200.0,1.0
0.27831646000000004,0.27834898,84.6409608430589,1200.0,1.0
0.2786098275000001,0.27864234750000005,84.64627504662177,1200.0,1.0
0.27890319500000005,0.27893571500000003,84.65372832957658,1200.0,1.0
0.2791965625,0.2792290825,84.66306252041286,1200.0,1.0
0.27948993,0.27952245,84.67312237993539,1200.0,1.0
0.279827925,0.27986044499999996,84.68274321166716,1200.0,1.0
0.28016592,0.28019844,84.69075086184915,1200.0,1.0
0.28050391500000005,0.28053643500000003,84.69738347062776,1200.0,1.0
0.28084191000000003,0.28087443,84.7032449089308,1200.0,1.0
0.28113246750000004,0.2811649875,84.70895601876606,1200.0,1.0
0.28142302500000005,0.28145554500000003,84.71515461322099,1200.0,1.0
0.2817135825,0.2817461025,84.72114903890495,1200.0,1.0
0.28200414,0.28203666,84.7267283459506,1200.0,1.0
0.28231637249999997,0.28234889249999995,84.7316528442066,1200.0,1.0
0.282628605,0.28266112499999996,84.73565410323681,1200.0,1.0
0.2829408375,0.28297335749999997,84.73988748083497,1200.0,1.0
0.28325307,0.28328559,84.74416894677407,1200.0,1.0
0.2835603325,0.2835928525,84.74835550772048,1200.0,1.0
0.28386759500000003,0.283900115,84.75234520723531,1200.0,1.0
0.28417485750000004,0.2842073775,84.7555330148188,1200.0,1.0
0.28448212,0.28451464,84.75874344690979,1200.0,1.0
0.2847986575,0.2848311775,84.762793253281,1200.0,1.0
0.28511519500000004,0.285147715,84.76849141703829,1200.0,1.0
0.28543173250000003,0.2854642525,84.77501126096315,1200.0,1.0
0.28574827,0.28578079,84.78186941663749,1200.0,1.0
0.2860634375,0.2860959575,84.78852477500796,1200.0,1.0
0.286378605,0.286411125,84.79437848638695,1200.0,1.0
0.28669377250000005,0.28672629250000004,84.80205632867968,1200.0,1.0
0.28700894000000005,0.28704146,84.81086240138454,1200.0,1.0
0.28730486750000006,0.28733738750000004,84.8202083741224,1200.0,1.0
0.287600795,0.287633315,84.82961348663747,1200.0,1.0
0.2878967225,0.28792924249999996,84.83682987589971,1200.0,1.0
0.28819265,0.28822517,84.84220306110406,1200.0,1.0
0.28851929249999997,0.28855181249999995,84.84607601831131,1200.0,1.0
0.288845935,0.288878455,84.84878918044754,1200.0,1.0
0.2891725775,0.2892050975,84.8507107180287,1200.0,1.0
0.28949922,0.28953174,84.85134847728551,1200.0,1.0
0.289811995,0.28984451499999997,84.85023018712013,1200.0,1.0
0.29012477000000003,0.29015729,84.84690345910505,1200.0,1.0
0.290437545,0.290470065,84.84241046336955,1200.0,1.0
0.29075032,0.29078284,84.83725860522561,1200.0,1.0
0.2910563225,0.2910888425,84.83202641819621,1200.0,1.0
0.29136232500000003,0.291394845,84.82736356401463,1200.0,1.0
0.29166832750000005,0.2917008475,84.8222333768937,1200.0,1.0
0.29197433,0.29200685,84.81752061365168,1200.0,1.0
0.29228429,0.29231681,84.81409005451559,1200.0,1.0
0.29259425,0.29262677,84.8127865031215,1200.0,1.0
0.29290421,0.29293673,84.81199497710418,1200.0,1.0
0.29321417,0.29324669,84.81162611284573,1200.0,1.0
0.2935335,0.29356602,84.81146992860457,1200.0,1.0
0.29385283,0.29388535,84.81119582451333,1200.0,1.0
0.29417216,0.29420468,84.81339763002161,1200.0,1.0
0.29449149,0.29452401,84.81807068527152,1200.0,1.0
0.29478604250000007,0.29481856250000005,84.82522917992209,1200.0,1.0
0.29508059500000006,0.29511311500000004,84.83490615314909,1200.0,1.0
0.29537514750000005,0.2954076675,84.84603651122188,1200.0,1.0
0.29566970000000004,0.29570222,84.85795792000319,1200.0,1.0
0.2959790175,0.2960115375,84.86998899354485,1200.0,1.0
0.296288335,0.296320855,84.88142929409078,1200.0,1.0
0.29659765250000003,0.2966301725,84.89145042448713,1200.0,1.0
0.29690697,0.29693949,84.8998390363062,1200.0,1.0
0.2972364725,0.2972689925,84.9063439664793,1200.0,1.0
0.29756597500000004,0.297598495,84.91067623729786,1200.0,1.0
0.2978954775,0.2979279975,84.91426828650746,1200.0,1.0
0.29822498000000003,0.2982575,84.91713771368131,1200.0,1.0
0.2985224675,0.2985549875,84.9193435020777,1200.0,1.0
0.298819955,0.298852475,84.9209860186381,1200.0,1.0
0.29911744250000005,0.29914996250000003,84.92261156052494,1200.0,1.0
0.29941493,0.29944745,84.92444073712345,1200.0,1.0
0.29974346250000006,0.29977598250000004,84.92675502680439,1200.0,1.0
0.30007199500000004,0.300104515,84.92989677692526,1200.0,1.0
0.3004005275,0.3004330475,84.93274344278186,1200.0,1.0
0.30072906,0.30076158,84.93540524610738,1200.0,1.0
0.3010363075,0.30106882749999997,84.93798515493197,1200.0,1.0
0.301343555,0.30137607499999997,84.94057888358348,1200.0,1.0
0.3016508025,0.30168332249999996,84.94290502007718,1200.0,1.0
0.30195805000000003,0.30199057,84.94485319811479,1200.0,1.0
0.30226026000000006,0.30229278000000004,84.9462919549694,1200.0,1.0
0.30256247000000003,0.30259499,84.94706873148435,1200.0,1.0
0.30286468,0.3028972,84.9473052188642,1200.0,1.0
0.30316689,0.30319941,84.94790302977515,1200.0,1.0
0.3034876,0.30352012,84.9488081574825,1200.0,1.0
0.30380831,0.30384083,84.95018964430108,1200.0,1.0
0.30412902,0.30416154,84.95221653254565,1200.0,1.0
0.30444973000000003,0.30448225,84.95505786453101,1200.0,1.0
0.30475994250000005,0.3047924625,84.95888268257195,1200.0,1.0
0.305070155,0.305102675,84.96386002898328,1200.0,1.0
0.3053803675,0.3054128875,84.97015894607975,1200.0,1.0
0.30569058000000005,0.3057231,84.97794847617618,1200.0,1.0
